course,session,time,wait_time,student_response,specific_student,category,hint,cluster_q,question,is_cluster,code_name,collapsed_code
1D_L17,S1,00:35:13,1,Y,Y,E,,N,Well it depends if a is greater than b doesn't it?,N,Evaluation,Evaluation
1D_L17,S1,00:35:39,3,Y,Y,U,,N,Ok?,N,Understanding check,Understanding check
1D_L17,S1,00:35:54,0,Y,Y,A,,N,Sorry what are you asking?,N,Admin,Admin
1D_L17,S1,00:40:07,3,Y,N,F,,N,Does the left hand side remind anyone of anything?,N,Fact,Fact
1D_L17,S1,00:40:18,7,N,N,F,,N,The right hand side?,N,Fact,Fact
1D_L17,S1,00:51:06,8,Y,N,N,,N,Any suggestions of the first thing that we might do to solve this problem?,N,Next step,Next step
1D_L17,S1,00:52:43,4,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1D_L17,S1,00:53:23,20,Y,N,N,,N,So how do we proceed from here?,N,Next step,Next step
4A_L10,S2,00:01:48,1,N,N,U,,Y1,Are there any questions that you want to ask out out loud?,Y,Understanding check,Understanding check
4A_L10,S2,00:01:48,3,Y,N,U,,Y1,"About anything that's happened in the first couple of weeks, anything that might be relevent for the hand-in that's due on Thursday",Y,Understanding check,Understanding check
4A_L10,S2,00:03:35,10,N,N,U,,N,Other questions?,N,Understanding check,Understanding check
4A_L10,S2,00:04:53,6,N,N,W,,Y2,"So why is this group isomorphic to the group we've just learnt how to build, the factor group Z factored by the subgroup 12Z?",Y,Warrant,Warrant
4A_L10,S2,00:04:53,4,Y,N,W,,Y2,"So given what you know now, how would you show these 2 groups are isomorphic?",Y,Warrant,Warrant
4A_L10,S2,00:08:20,3,N,N,F,,N,"What's theta of 15Z, which is of course a subgroup of Z?",N,Fact,Fact
4A_L10,S2,00:08:56,5,Y,N,W,,N,Good?,N,Warrant,Warrant
4A_L10,S2,00:15:45,3,Y,N,N,,N,What's missing in order to be able to say that these 2 things are isomorphic?,N,Next step,Next step
4A_L10,S2,00:16:34,17,Y,N,U,,N,Any questions about the statement of the 2nd isomorphism theorem?,N,Understanding check,Understanding check
4A_L10,S2,00:19:02,4,N,N,W,,Y3,Why on earth is this true?,Y,Warrant,Warrant
4A_L10,S2,00:19:02,2,Y,N,W,,Y3,It doesn't look like something from H times soemthing from N,Y,Warrant,Warrant
4A_L10,S2,00:19:54,1,Y,N,F,,N,What N times h2?,N,Fact,Fact
4A_L10,S2,00:20:50,1,Y,N,F,,N,Where does h1h2 live?,N,Fact,Fact
4A_L10,S2,00:20:56,2,Y,N,F,,N,Where does that live?,N,Fact,Fact
4A_L10,S2,00:22:29,2,N,N,N,,Y4,And there's one more thing I need to check?,Y,Next step,Next step
4A_L10,S2,00:22:29,3,Y,N,N,,Y4,For it to be a subgroup?,Y,Next step,Next step
4A_L10,S2,00:25:00,4,Y,N,F,,N,Where does it live?,N,Fact,Fact
4A_L10,S2,00:25:05,5,Y,N,W,,N,Why?,N,Warrant,Warrant
4A_L10,S2,00:25:26,5,Y,N,F,,N,Where else does it live?,N,Fact,Fact
4A_L10,S2,00:25:37,1,Y,N,W,,N,Why,N,Warrant,Warrant
4A_L10,S2,00:27:01,16,N,N,N,,Y5,The homomorphism that I could possibly use in this setting is what?,Y,Next step,Next step
4A_L10,S2,00:27:01,2,Y,N,N,,Y5,Someone just give me some homomorphism that I know about,Y,Next step,Next step
4A_L10,S2,00:29:20,5,N,N,F,,N,What is the kernel of pi?,N,Fact,Fact
4A_L10,S2,00:29:52,2,Y,N,F,,N,What's the kernel of this canonical map?,N,Fact,Fact
4A_L10,S2,00:32:25,16,N,N,U,,N,Any questions on this proof?,N,Understanding check,Understanding check
4A_L10,S2,00:34:52,7,Y,N,F,,N,So what's 15Z intersect 12Z?,N,Fact,Fact
4A_L10,S2,00:35:08,3,N,N,F,,N,Is 3Z bigger or smaller than 12Z?,N,Fact,Fact
4A_L10,S2,00:35:28,0,Y,Y,F,,N,Yeah so what is it?,N,Fact,Fact
4A_L10,S2,00:37:41,5,N,N,F,,N,So theta inverse of theta of 15Z is what?,N,Fact,Fact
4A_L10,S2,00:38:12,2,Y,N,F,,N,So what’s the preimage of 3Z factored by 12Z?,N,Fact,Fact
4A_L10,S2,00:38:22,2,N,N,N,,Y6,So how do I get 3Z from 15Z and 12Z?,Y,Next step,Next step
4A_L10,S2,00:38:22,3,N,N,N,,Y6,"So I have 15Z, I have 12Z, I want to combine them somehow to get 3Z",Y,Next step,Next step
4A_L10,S2,00:38:22,2,Y,N,N,,Y6,The question is what do I write here?,Y,Next step,Next step
4A_L10,S2,00:39:48,6,N,N,F,,Y7,"What is this, what's a better way to write this as a subgroup?",Y,Fact,Fact
4A_L10,S2,00:39:48,2,Y,N,F,,Y7,"In other words, what's the right way to write the preimage of 3Z factored by 12Z?",Y,Fact,Fact
4A_L10,S2,00:41:28,2,Y,N,E,,N,Are these 2 isomorphic?,N,Evaluation,Evaluation
4A_L10,S2,00:41:57,5,Y,N,F,,N,"If you met this group in a dark alley, what would you want to call it?",N,Fact,Fact
4A_L10,S2,00:50:01,11,N,N,U,,N,Any final questions?,N,Understanding check,Understanding check
4A_L10,S4,00:04:22,0,N,N,U,,Y1,Any questions about this?,Y,Understanding check,Understanding check
4A_L10,S4,00:04:22,12,N,N,U,,Y1,This is basically as summary of Monday's lecture,Y,Understanding check,Understanding check
4A_L10,S4,00:10:30,4,N,N,U,,N,Clear?,N,Understanding check,Understanding check
4A_L10,S4,00:11:44,2,N,N,U,,N,Is this notation…?,N,Understanding check,Understanding check
4A_L10,S4,00:12:19,4,Y,N,F,,N,What's the gcd of these entries here?,N,Fact,Fact
4A_L10,S4,00:14:08,3,Y,N,N,,N,What do I do?,N,Next step,Next step
4A_L10,S4,00:14:52,6,N,N,N,,N,So what do I do?,N,Next step,Next step
4A_L10,S4,00:14:52,1,N,N,N,,Y2,Someone else,Y,Next step,Next step
4A_L10,S4,00:14:52,1,Y,N,N,,Y2,"Lots of people in this room know linear algebra, you all know linear algebra better than I do because you've all taken it more recently than I have",Y,Next step,Next step
4A_L10,S4,00:21:07,6,Y,N,W,,N,Why do R1 divide R2?,N,Warrant,Warrant
4A_L10,S4,00:25:07,1,Y,N,U,,N,Questions about the proof of the proposition?,N,Understanding check,Understanding check
4A_L10,S4,00:29:36,8,Y,N,U,,N,Other questions about this?,N,Understanding check,Understanding check
4A_L10,S4,00:30:29,2,Y,N,O,,N,"This algorithm has a loop in it, so there's a question we should be asking",N,Other,Other
4A_L10,S4,00:30:55,16,Y,N,W,,N,Why do we have to go back to step 1 finitely many times?,N,Warrant,Warrant
4A_L10,S4,00:43:28,1,Y,N,N,,N,So what do we get from these computations?,N,Next step,Next step
4A_L10,S4,00:44:12,7,N,N,N,,N,What do I know about the image of 123?,N,Next step,Next step
4A_L10,S4,00:45:46,3,N,N,W,,N,Why is phi surjective?,N,Warrant,Warrant
4A_L10,S4,00:48:05,2,Y,N,F,,N,So how many divisors of 6 do I have that are divisible by 2 and 3?,N,Fact,Fact
4A_L10,S4,00:50:21,7,Y,N,U,,N,Quick questions on this before wrapping up the lecture?,N,Understanding check,Understanding check
1F_L14,S2,00:04:39,3,N,N,U,,N,Any questions before we get started?,N,Understanding check,Understanding check
1F_L14,S2,00:10:26,1,N,N,U,,N,Any questions about any of the style stuff we talked about?,N,Understanding check,Understanding check
1F_L14,S2,00:12:22,1,Y,N,W,,N,What makes this data untidy?,N,Warrant,Warrant
1F_L14,S2,00:12:35,4,N,N,W,,Y1,What else do we see?,Y,Warrant,Warrant
1F_L14,S2,00:12:35,0,Y,N,W,,Y1,Anything else?,Y,Warrant,Warrant
1F_L14,S2,00:12:56,4,N,N,W,,N,What else?,N,Warrant,Warrant
1F_L14,S2,00:13:56,3,N,N,W,,Y2,What makes this data not tidy?,Y,Warrant,Warrant
1F_L14,S2,00:13:56,1,Y,N,W,,Y2,Anyone?,Y,Warrant,Warrant
1F_L14,S2,00:15:15,3,N,N,F,,Y3,"If we wanted this to be a header row, something that gives me a variable name, what should this cell be replaced with?",Y,Fact,Fact
1F_L14,S2,00:15:15,1,Y,N,F,,Y3,What is the information in that column?,Y,Fact,Fact
1F_L14,S2,00:16:23,7,N,N,W,,Y4,What makes this untidy?,Y,Warrant,Warrant
1F_L14,S2,00:16:23,3,N,N,E,HQ,Y4,Does each row form an observation?,Y,Evaluation,Evaluation
1F_L14,S2,00:16:23,5,N,N,E,HQ,Y4,Does each column form a variable?,Y,Evaluation,Evaluation
1F_L14,S2,00:16:55,5,N,N,F,,Y5,"Is it a data set or a summary table, what do you think?",Y,Fact,Fact
1F_L14,S2,00:16:55,4,Y,N,F,,Y5,"Over here on this side, what does each row represent?",Y,Fact,Fact
1F_L14,S2,00:17:18,5,Y,N,F,,N,What is this showing me?,N,Fact,Fact
1F_L14,S2,00:18:39,1,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1F_L14,S2,00:19:45,2,N,N,A,,Y6,Where do you think the name dplyr comes from?,Y,Admin,Admin
1F_L14,S2,00:19:45,2,N,N,A,,Y6,Does anyone know what a plyer is?,Y,Admin,Admin
1F_L14,S2,00:22:26,1,Y,N,A,,N,is there anyone who hasn't looked at this dataset before?,N,Admin,Admin
1F_L14,S2,00:22:41,2,Y,N,F,,N,"What does each row in the dataset represent, can you remind me?",N,Fact,Fact
1F_L14,S2,00:22:53,1,Y,N,F,,N,And what sorts of information do we have on the individual bike crash?,N,Fact,Fact
1F_L14,S2,00:23:59,3,N,N,W,,Y7,Why do you think they do that?,Y,Warrant,Warrant
1F_L14,S2,00:23:59,1,Y,N,W,,Y7,Why do you think they publish these datasets?,Y,Warrant,Warrant
1F_L14,S2,00:24:15,1,Y,N,W,,N,Why else?,N,Warrant,Warrant
1F_L14,S2,00:24:29,2,Y,Y,O,,N,Who's gonna work that out?,N,Other,Other
1F_L14,S2,00:28:22,1,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1F_L14,S2,00:28:47,4,Y,N,O,,N,Any guess as to why this package is called magrittr?,N,Other,Other
1F_L14,S2,00:29:00,1,Y,N,A,,N,Has anyone seen this painting before?,N,Admin,Admin
1F_L14,S2,00:29:04,2,N,N,A,,Y8,Does anyone speak French?,Y,Admin,Admin
1F_L14,S2,00:29:04,3,N,N,A,,Y8,Do you know what it means?,Y,Admin,Admin
1F_L14,S2,00:29:04,1,Y,N,A,,Y8,I'm sure at least one person here speaks French,Y,Admin,Admin
1F_L14,S2,00:29:17,0,Y,Y,A,,N,What does it mean?,N,Admin,Admin
1F_L14,S2,00:29:54,0,N,N,A,,Y9,Can anyone spot?,Y,Admin,Admin
1F_L14,S2,00:29:54,0,Y,N,A,,Y9,Somone who speaks French might have an easier time doing it?,Y,Admin,Admin
1F_L14,S2,00:31:49,1,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1F_L14,S2,00:34:08,1,Y,N,A,,N,Was there a question in the centre?,N,Admin,Admin
1F_L14,S2,00:41:06,2,N,N,U,,N,Any questions so far?,N,Understanding check,Understanding check
1F_L14,S2,00:45:49,1,N,Y,F,,Y10,"How would you do the first one, county not Durhum?",Y,Fact,Fact
1F_L14,S2,00:45:49,1,Y,Y,F,,Y10,Which one of these operators did you pick?,Y,Fact,Fact
1F_L14,S2,00:46:22,1,Y,Y,F,,N,What operator did you use here?,N,Fact,Fact
1F_L14,S2,00:47:00,1,Y,Y,F,,N,Which of these operators did you use to say bike position is not na?,N,Fact,Fact
1F_L14,S2,00:47:52,1,N,N,U,,N,Any questions about these?,N,Understanding check,Understanding check
1F_L14,S3,00:05:01,2,N,N,U,,N,Any questions before we get started?,N,Understanding check,Understanding check
1F_L14,S3,00:14:55,2,N,N,A,,Y1,Does anyone speak French?,Y,Admin,Admin
1F_L14,S3,00:14:55,4,Y,N,A,,Y1,What does it say as the title of the painting?,Y,Admin,Admin
1F_L14,S3,00:19:08,0,N,N,F,,Y2,Roughly how would you describe this relationship?,Y,Fact,Fact
1F_L14,S3,00:19:08,5,N,N,F,,Y2,What are some characteristics that jump out to you?,Y,Fact,Fact
1F_L14,S3,00:19:08,1,N,N,F,,Y2,I did draw the line there but maybe the relationship isn't linear,Y,Fact,Fact
1F_L14,S3,00:19:08,1,Y,N,F,,Y2,Is it positive or negative?,Y,Fact,Fact
1F_L14,S3,00:19:32,2,Y,N,E,,N,Is it linear?,N,Evaluation,Evaluation
1F_L14,S3,00:23:56,1,Y,N,F,,N,Do you think we like big residual or small residuals?,N,Fact,Fact
1F_L14,S3,00:24:33,1,N,N,N,,Y3,So what does a negative residual mean do you think?,Y,Next step,Next step
1F_L14,S3,00:24:33,0,N,N,F,,Y3,"Which paintings on the plot have negative residuals: those above the line or below the line, ?",Y,Fact,Fact
1F_L14,S3,00:24:33,0,Y,N,F,,Y3,So the light blues or the dark blues have negative residuals?,Y,Fact,Fact
1F_L14,S3,00:24:47,0,Y,Y,A,,N,What's that?,N,Admin,Admin
1F_L14,S3,00:24:49,1,Y,Y,W,,N,"Light blues, why?",N,Warrant,Warrant
1F_L14,S3,00:24:56,2,Y,N,N,,N,So how do we calculate the residual?,N,Next step,Next step
1F_L14,S3,00:26:02,4,Y,N,F,,N,What do you see in this plot that wasn't so clear in the other ones?,N,Fact,Fact
1F_L14,S3,00:26:35,1,Y,N,W,,N,Any guesses as to what might be the reason for this?,N,Warrant,Warrant
1F_L14,S3,00:28:10,3,N,N,N,,Y4,"How, if at all, the relationship between width and height of paintings vary by whether or not they have any landscape elements?",Y,Next step,Next step
1F_L14,S3,00:28:10,1,N,N,N,,Y4,Does the painting have any sort of landscape elements in it is what we're looking at,Y,Next step,Next step
1F_L14,S3,00:28:10,0,N,N,N,,Y4,How would I answer this particular question?,Y,Next step,Next step
1F_L14,S3,00:28:10,1,N,N,F,,Y4,What is this questions asking?,Y,Fact,Fact
1F_L14,S3,00:28:10,2,N,N,N,,Y4,How does the relationship between width and height of paintings vary by this 3rd variable?,Y,Next step,Next step
1F_L14,S3,00:28:52,1,Y,N,E,,N,Is it positive for landscape paintings?,N,Evaluation,Evaluation
1F_L14,S3,00:28:57,1,Y,N,E,,N,Is it positive for portrait paintings?,N,Evaluation,Evaluation
1F_L14,S3,00:28:58,3,Y,N,E,,N,So is there any difference between the relationship between height and width between these 2 colours?,N,Evaluation,Evaluation
1F_L14,S3,00:29:30,1,N,N,F,,Y5,What is another term we use for rate of increase?,Y,Fact,Fact
1F_L14,S3,00:29:30,3,N,N,F,,Y5,Or rate of change?,Y,Fact,Fact
1F_L14,S3,00:29:30,1,N,N,F,HQ,Y5,That should be from high school math or physics?,Y,Fact,Fact
1F_L14,S3,00:29:30,1,Y,N,F,,Y5,What's a term we use for rate of change?,Y,Fact,Fact
1F_L14,S3,00:29:49,2,N,N,F,,Y6,What else?,Y,Fact,Fact
1F_L14,S3,00:29:49,2,N,N,F,,Y6,How much does one variable change as the other one changes?,Y,Fact,Fact
1F_L14,S3,00:29:49,4,N,N,F,,Y6,No other terms come to mind?,Y,Fact,Fact
1F_L14,S3,00:29:49,4,N,N,F,,Y6,Really?,Y,Fact,Fact
1F_L14,S3,00:29:49,0,Y,N,F,,Y6,What the equation of the line look like?,Y,Fact,Fact
1F_L14,S3,00:31:21,1,N,N,W,,Y7,Why did I do that?,Y,Warrant,Warrant
1F_L14,S3,00:31:21,3,N,N,W,,Y7,Can anyone guess why I did that?,Y,Warrant,Warrant
1F_L14,S3,00:31:21,0,N,N,F,HQ,Y7,How is that variable coded?,Y,Fact,Fact
1F_L14,S3,00:31:21,0,Y,N,W,HS,Y7,"It's coded as the number 0 and 1, yeah?",Y,Warrant,Warrant
1F_L14,S3,00:36:16,1,N,N,E,,N,Am I expecting to see the same number for every single person?,N,Evaluation,Evaluation
1F_L14,S3,00:38:04,0,N,N,A,,N,Does anyone know what their genre is on Netflix?,N,Admin,Admin
1F_L14,S3,00:43:42,4,N,N,N,,Y8,What does that mean?,Y,Next step,Next step
1F_L14,S3,00:43:42,3,N,N,F,,Y8,What does a painting that's 0 inches wide look like?,Y,Fact,Fact
1F_L14,S3,00:43:42,1,Y,N,E,,Y8,Is it possible?,Y,Evaluation,Evaluation
1F_L14,S3,00:46:17,1,N,N,F,,Y9,"What does a population paramter mean compared to a sample statistic, does anyone remember?",Y,Fact,Fact
1F_L14,S3,00:46:17,2,N,N,F,HS,Y9,Something that was in your reading a few weeks ago,Y,Fact,Fact
1F_L14,S3,00:46:17,3,N,N,F,,Y9,[Set up different question] Is that a population parameter or a sample statistic?,Y,Fact,Fact
1F_L14,S3,00:46:17,1,N,N,F,,Y9,Do you represent all University of Edinburgh students or are you just a sample from them?,Y,Fact,Fact
1F_L14,S3,00:50:18,2,N,N,W,,Y10,Why am I squaring you think?,Y,Warrant,Warrant
1F_L14,S3,00:50:18,0,Y,N,W,,Y10,Why don't I just add them up?,Y,Warrant,Warrant
1F_L14,S3,00:50:27,2,N,N,N,,Y11,What would be another way of getting rid of negatives?,Y,Next step,Next step
1F_L14,S3,00:50:27,0,Y,N,N,,Y11,Instead of squaring what else can you do to get rid of negatives?,Y,Next step,Next step
1F_L14,S3,00:50:42,1,Y,N,W,,N,Why don't I do the absolute value?,N,Warrant,Warrant
1F_L14,S4,00:03:16,0,N,N,U,,Y1,Are there any questions before we get started?,Y,Understanding check,Understanding check
1F_L14,S4,00:03:16,3,N,N,U,,Y1,Anything unclear from yesterday's workshop in terms of what's expected for the project from you?,Y,Understanding check,Understanding check
1F_L14,S4,00:03:16,3,N,N,U,,Y1,Everything is crystal clear?,Y,Understanding check,Understanding check
1F_L14,S4,00:11:45,3,N,N,F,,Y2,What do we call that?,Y,Fact,Fact
1F_L14,S4,00:11:45,0,Y,N,F,,Y2,What do we call the difference between the observed and the predicted value?,Y,Fact,Fact
1F_L14,S4,00:12:54,1,N,N,U,,N,Does that makes sense?,N,Understanding check,Understanding check
1F_L14,S4,00:13:07,3,N,N,W,,Y3,Can someone guess why I take the square root of it?,Y,Warrant,Warrant
1F_L14,S4,00:13:18,1,Y,N,W,,Y3,"Because if you think about it, if mean square error is high so will root mean square error be high, why do this business of mathematical gymnastics?",Y,Warrant,Warrant
1F_L14,S4,00:14:08,2,Y,N,W,,N,"There's one other, perhaps less mathematical, justification though",N,Warrant,Warrant
1F_L14,S4,00:16:38,2,Y,N,F,,N,Do you think we should prefer low or high RMSE's?,N,Fact,Fact
1F_L14,S4,00:17:00,1,Y,N,N,,N,What's another way of decreasing RMSE?,N,Next step,Next step
1F_L14,S4,00:19:00,1,N,N,E,,Y4,Is there any chance I can reproduce that?,Y,Evaluation,Evaluation
1F_L14,S4,00:19:00,3,N,N,E,,Y4,That I can dump those 20 pieces of paper back into the bag and expect to get the same 20 of them out?,Y,Evaluation,Evaluation
1F_L14,S4,00:19:27,1,N,N,U,,N,Does that make sense why that's a really low likelihood for that to happen?,N,Understanding check,Understanding check
1F_L14,S4,00:20:33,1,N,N,O,,N,Does anyone know anything about how random numbers are generated?,N,Other,Other
1F_L14,S4,00:20:37,1,N,N,X,,Y5,Can  someone give me a random number?,Y,Example generation,Other
1F_L14,S4,00:20:37,2,N,N,X,,Y5,"Think of a number, a random one",Y,Example generation,Other
1F_L14,S4,00:20:37,1,Y,N,X,,Y5,Any number,Y,Example generation,Other
1F_L14,S4,00:22:40,2,N,N,A,,N,Has anyone seen a book of random numbers?,N,Admin,Admin
1F_L14,S4,00:22:55,1,Y,N,A,,N,Has anyone see a phone book?,N,Admin,Admin
1F_L14,S4,00:23:36,1,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1F_L14,S4,00:24:05,1,Y,N,O,,N,What do you think is the most common seed?,N,Other,Other
1F_L14,S4,00:24:10,1,N,N,O,,Y6,What do you think is the next most common seed?,Y,Other,Other
1F_L14,S4,00:24:10,0,Y,N,O,,Y6,What is the most common password?,Y,Other,Other
1F_L14,S4,00:24:18,1,Y,N,O,,N,What if it's numeric?,N,Other,Other
1F_L14,S4,00:26:10,0,N,N,F,,Y7,Does anyone know what the modulo operator is?,Y,Fact,Fact
1F_L14,S4,00:26:10,1,Y,N,F,,Y7,Does someone want to tell me what the modulo operator is?,Y,Fact,Fact
1F_L14,S4,00:26:23,0,Y,Y,A,,N,It converts what?,N,Admin,Admin
1F_L14,S4,00:27:01,0,Y,N,F,,N,What's another way to think about the modulo?,N,Fact,Fact
1F_L14,S4,00:27:55,2,N,N,F,,Y8,What methods have you used for that?,Y,Fact,Fact
1F_L14,S4,00:27:55,1,N,N,F,,Y8,What do people do?,Y,Fact,Fact
1F_L14,S4,00:27:55,1,Y,N,F,,Y8,"To create some sort of randomness, so people who just happen to be sitting next to each other don't end up in the same group?",Y,Fact,Fact
1F_L14,S4,00:30:24,1,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1F_L14,S4,00:30:42,1,N,N,N,,Y9,What would I need to change here to get the grouping?,Y,Next step,Next step
1F_L14,S4,00:30:42,2,Y,N,N,HS,Y9,I should really only have to make one change,Y,Next step,Next step
1F_L14,S4,00:32:31,1,N,N,U,,N,Any questions so far before we actually start doing the cross-validation?,N,Understanding check,Understanding check
1F_L14,S4,00:34:06,3,N,N,U,,Y10,Does that make sense?,Y,Understanding check,Understanding check
1F_L14,S4,00:34:06,3,N,N,U,,Y10,I imagine that it's not crystal clear so this would be a good time to ask a question or 2?,Y,Understanding check,Understanding check
1F_L14,S4,00:34:31,1,N,N,U,,N,Any questions about what's happening here?,N,Understanding check,Understanding check
1F_L14,S4,00:36:19,5,Y,N,F,,N,Would you expect the RMSE to be higher for your training data or your testing data?,N,Fact,Fact
1F_L14,S4,00:36:45,0,Y,Y,W,,N,"We would expect it to be higher for the testing data, why?",N,Warrant,Warrant
1F_L14,S4,00:36:48,0,Y,Y,W,,N,Because why?,N,Warrant,Warrant
1F_L14,S4,00:37:24,2,Y,N,W,,N,What would be another justification?,N,Warrant,Warrant
1F_L14,S4,00:40:48,3,N,N,U,,N,Does that make sense?,N,Understanding check,Understanding check
1F_L14,S4,00:40:57,0,N,N,F,,Y11,Would we want those numbers to be similar to each other or wildly different from each other?,Y,Fact,Fact
1F_L14,S4,00:40:57,0,Y,N,F,,Y11,The RMSE's that we calculated between these datasets?,Y,Fact,Fact
1F_L14,S4,00:45:56,3,N,N,U,,N,Any questions about that?,N,Understanding check,Understanding check
1F_L14,S4,00:48:32,0,N,N,W,,Y12,Can someone remember why?,Y,Warrant,Warrant
1F_L14,S4,00:48:32,2,Y,N,W,,Y12,I know it's been a little bit of time since you've seen this dataset?,Y,Warrant,Warrant
1F_L14,S4,00:48:55,1,N,N,F,,Y13,The ethnicity was coded as what?,Y,Fact,Fact
1F_L14,S4,00:48:55,1,Y,N,F,,Y13,Does anyone remember?,Y,Fact,Fact
